school,conference,school_id,year,division,conference_id
FGCU,ASUN,28755,2015,1,920
FGCU,ASUN,28755,2016,1,920
FGCU,ASUN,28755,2017,1,920
FGCU,ASUN,28755,2018,1,920
FGCU,ASUN,28755,2019,1,920
FGCU,ASUN,28755,2020,1,920
FGCU,ASUN,28755,2021,1,920
FGCU,ASUN,28755,2022,1,920
FIU,Sun Belt,231,2013,1,818
FIU,C-USA,231,2014,1,24312
FIU,C-USA,231,2015,1,24312
FIU,C-USA,231,2016,1,24312
FIU,C-USA,231,2017,1,24312
FIU,C-USA,231,2018,1,24312
FIU,C-USA,231,2019,1,24312
FIU,C-USA,231,2020,1,24312
FIU,C-USA,231,2021,1,24312
FIU,C-USA,231,2022,1,24312
Fla. Atlantic,Sun Belt,229,2013,1,818
Fla. Atlantic,C-USA,229,2014,1,24312
Fla. Atlantic,C-USA,229,2015,1,24312
Fla. Atlantic,C-USA,229,2016,1,24312
Fla. Atlantic,C-USA,229,2017,1,24312
Fla. Atlantic,C-USA,229,2018,1,24312
Fla. Atlantic,C-USA,229,2019,1,24312
Fla. Atlantic,C-USA,229,2020,1,24312
Fla. Atlantic,C-USA,229,2021,1,24312
Fla. Atlantic,C-USA,229,2022,1,24312
Florida,SEC,235,2013,1,911
Florida,SEC,235,2014,1,911
Florida,SEC,235,2015,1,911
Florida,SEC,235,2016,1,911
Florida,SEC,235,2017,1,911
Florida,SEC,235,2018,1,911
Florida,SEC,235,2019,1,911
Florida,SEC,235,2020,1,911
Florida,SEC,235,2021,1,911
Florida,SEC,235,2022,1,911
Florida A&M,MEAC,228,2013,1,876
Florida A&M,MEAC,228,2014,1,876
Florida A&M,MEAC,228,2015,1,876
Florida A&M,MEAC,228,2016,1,876
Florida A&M,MEAC,228,2017,1,876
Florida A&M,MEAC,228,2018,1,876
Florida A&M,MEAC,228,2019,1,876
Florida A&M,MEAC,228,2020,1,876
Florida A&M,MEAC,228,2021,1,876
Florida A&M,MEAC,228,2022,1,876
Florida St.,ACC,234,2013,1,821
Florida St.,ACC,234,2014,1,821
Florida St.,ACC,234,2015,1,821
Florida St.,ACC,234,2016,1,821
Florida St.,ACC,234,2017,1,821
Florida St.,ACC,234,2018,1,821
Florida St.,ACC,234,2019,1,821
Florida St.,ACC,234,2020,1,821
Florida St.,ACC,234,2021,1,821
Florida St.,ACC,234,2022,1,821
Fordham,Atlantic 10,236,2013,1,820
Fordham,Atlantic 10,236,2014,1,820
Fordham,Atlantic 10,236,2015,1,820
Fordham,Atlantic 10,236,2016,1,820
Fordham,Atlantic 10,236,2017,1,820
Fordham,Atlantic 10,236,2018,1,820
Fordham,Atlantic 10,236,2019,1,820
Fordham,Atlantic 10,236,2020,1,820
Fordham,Atlantic 10,236,2021,1,820
Fordham,Atlantic 10,236,2022,1,820
Fresno St.,Mountain West,96,2013,1,5486
Fresno St.,Mountain West,96,2014,1,5486
Fresno St.,Mountain West,96,2015,1,5486
Fresno St.,Mountain West,96,2016,1,5486
Fresno St.,Mountain West,96,2017,1,5486
Fresno St.,Mountain West,96,2018,1,5486
Fresno St.,Mountain West,96,2019,1,5486
Fresno St.,Mountain West,96,2020,1,5486
Fresno St.,Mountain West,96,2021,1,5486
Fresno St.,Mountain West,96,2022,1,5486
Furman,SoCon,244,2013,1,912
Furman,SoCon,244,2014,1,912
Furman,SoCon,244,2015,1,912
Furman,SoCon,244,2016,1,912
Furman,SoCon,244,2017,1,912
Furman,SoCon,244,2018,1,912
Furman,SoCon,244,2019,1,912
Furman,SoCon,244,2020,1,912
Ga. Southern,SoCon,253,2013,1,912
Ga. Southern,SoCon,253,2014,1,912
Ga. Southern,Sun Belt,253,2015,1,818
Ga. Southern,Sun Belt,253,2016,1,818
Ga. Southern,Sun Belt,253,2017,1,818
Ga. Southern,Sun Belt,253,2018,1,818
Ga. Southern,Sun Belt,253,2019,1,818
Ga. Southern,Sun Belt,253,2020,1,818
Ga. Southern,Sun Belt,253,2021,1,818
Ga. Southern,Sun Belt,253,2022,1,818
Gardner-Webb,Big South,1092,2013,1,826
Gardner-Webb,Big South,1092,2014,1,826
Gardner-Webb,Big South,1092,2015,1,826
Gardner-Webb,Big South,1092,2016,1,826
Gardner-Webb,Big South,1092,2017,1,826
Gardner-Webb,Big South,1092,2018,1,826
Gardner-Webb,Big South,1092,2019,1,826
Gardner-Webb,Big South,1092,2020,1,826
Gardner-Webb,Big South,1092,2021,1,826
Gardner-Webb,Big South,1092,2022,1,826
George Mason,CAA,248,2013,1,837
George Mason,Atlantic 10,248,2014,1,820
George Mason,Atlantic 10,248,2015,1,820
George Mason,Atlantic 10,248,2016,1,820
George Mason,Atlantic 10,248,2017,1,820
George Mason,Atlantic 10,248,2018,1,820
George Mason,Atlantic 10,248,2019,1,820
George Mason,Atlantic 10,248,2020,1,820
George Mason,Atlantic 10,248,2021,1,820
George Mason,Atlantic 10,248,2022,1,820
George Washington,Atlantic 10,249,2013,1,820
George Washington,Atlantic 10,249,2014,1,820
George Washington,Atlantic 10,249,2015,1,820
George Washington,Atlantic 10,249,2016,1,820
George Washington,Atlantic 10,249,2017,1,820
George Washington,Atlantic 10,249,2018,1,820
George Washington,Atlantic 10,249,2019,1,820
George Washington,Atlantic 10,249,2020,1,820
George Washington,Atlantic 10,249,2021,1,820
George Washington,Atlantic 10,249,2022,1,820
Georgetown,AAC,251,2013,1,823
Georgetown,Big East,251,2014,1,30184
Georgetown,Big East,251,2015,1,30184
Georgetown,Big East,251,2016,1,30184
Georgetown,Big East,251,2017,1,30184
Georgetown,Big East,251,2018,1,30184
Georgetown,Big East,251,2019,1,30184
Georgetown,Big East,251,2020,1,30184
Georgetown,Big East,251,2021,1,30184
Georgetown,Big East,251,2022,1,30184
Georgia,SEC,257,2013,1,911
Georgia,SEC,257,2014,1,911
Georgia,SEC,257,2015,1,911
Georgia,SEC,257,2016,1,911
Georgia,SEC,257,2017,1,911
Georgia,SEC,257,2018,1,911
Georgia,SEC,257,2019,1,911
Georgia,SEC,257,2020,1,911
Georgia,SEC,257,2021,1,911
Georgia,SEC,257,2022,1,911
Georgia St.,CAA,254,2013,1,837
Georgia St.,Sun Belt,254,2014,1,818
Georgia St.,Sun Belt,254,2015,1,818
Georgia St.,Sun Belt,254,2016,1,818
Georgia St.,Sun Belt,254,2017,1,818
Georgia St.,Sun Belt,254,2018,1,818
Georgia St.,Sun Belt,254,2019,1,818
Georgia St.,Sun Belt,254,2020,1,818
Georgia St.,Sun Belt,254,2021,1,818
Georgia St.,Sun Belt,254,2022,1,818
Georgia Tech,ACC,255,2013,1,821
Georgia Tech,ACC,255,2014,1,821
Georgia Tech,ACC,255,2015,1,821
Georgia Tech,ACC,255,2016,1,821
Georgia Tech,ACC,255,2017,1,821
Georgia Tech,ACC,255,2018,1,821
Georgia Tech,ACC,255,2019,1,821
Georgia Tech,ACC,255,2020,1,821
Georgia Tech,ACC,255,2021,1,821
Georgia Tech,ACC,255,2022,1,821
Gonzaga,WCC,260,2013,1,922
Gonzaga,WCC,260,2014,1,922
Gonzaga,WCC,260,2015,1,922
Gonzaga,WCC,260,2016,1,922
Gonzaga,WCC,260,2017,1,922
Gonzaga,WCC,260,2018,1,922
Gonzaga,WCC,260,2019,1,922
Gonzaga,WCC,260,2020,1,922
Gonzaga,WCC,260,2021,1,922
Gonzaga,WCC,260,2022,1,922
Grambling,SWAC,261,2013,1,916
Grambling,SWAC,261,2014,1,916
Grambling,SWAC,261,2015,1,916
Grambling,SWAC,261,2016,1,916
Grambling,SWAC,261,2017,1,916
Grambling,SWAC,261,2018,1,916
Grambling,SWAC,261,2019,1,916
Grambling,SWAC,261,2020,1,916
Grambling,SWAC,261,2021,1,916
Grambling,SWAC,261,2022,1,916
Grand Canyon,WAC,1104,2014,1,923
Grand Canyon,WAC,1104,2015,1,923
Grand Canyon,WAC,1104,2016,1,923
Grand Canyon,WAC,1104,2017,1,923
Grand Canyon,WAC,1104,2018,1,923
Grand Canyon,WAC,1104,2019,1,923
Grand Canyon,WAC,1104,2020,1,923
Grand Canyon,WAC,1104,2021,1,923
Grand Canyon,WAC,1104,2022,1,923
Hartford,America East,272,2013,1,845
Hartford,America East,272,2014,1,845
Hartford,America East,272,2015,1,845
Hartford,America East,272,2016,1,845
Hartford,America East,272,2017,1,845
Hartford,America East,272,2018,1,845
Hartford,America East,272,2019,1,845
Hartford,America East,272,2020,1,845
Hartford,America East,272,2021,1,845
Hartford,America East,272,2022,1,845
Harvard,Ivy League,275,2013,1,865
Harvard,Ivy League,275,2014,1,865
Harvard,Ivy League,275,2015,1,865
Harvard,Ivy League,275,2016,1,865
Harvard,Ivy League,275,2017,1,865
Harvard,Ivy League,275,2018,1,865
Harvard,Ivy League,275,2019,1,865
Harvard,Ivy League,275,2020,1,865
Harvard,Ivy League,275,2021,1,865
Harvard,Ivy League,275,2022,1,865
Hawaii,Big West,277,2013,1,904
Hawaii,Big West,277,2014,1,904
Hawaii,Big West,277,2015,1,904
Hawaii,Big West,277,2016,1,904
Hawaii,Big West,277,2017,1,904
Hawaii,Big West,277,2018,1,904
Hawaii,Big West,277,2019,1,904
Hawaii,Big West,277,2020,1,904
Hawaii,Big West,277,2021,1,904
Hawaii,Big West,277,2022,1,904
High Point,Big South,19651,2013,1,826
High Point,Big South,19651,2014,1,826
High Point,Big South,19651,2015,1,826
High Point,Big South,19651,2016,1,826
High Point,Big South,19651,2017,1,826
High Point,Big South,19651,2018,1,826
High Point,Big South,19651,2019,1,826
High Point,Big South,19651,2020,1,826
High Point,Big South,19651,2021,1,826
High Point,Big South,19651,2022,1,826
Hofstra,CAA,283,2013,1,837
Hofstra,CAA,283,2014,1,837
Hofstra,CAA,283,2015,1,837
Hofstra,CAA,283,2016,1,837
Hofstra,CAA,283,2017,1,837
Hofstra,CAA,283,2018,1,837
Hofstra,CAA,283,2019,1,837
Hofstra,CAA,283,2020,1,837
Hofstra,CAA,283,2021,1,837
Hofstra,CAA,283,2022,1,837
Holy Cross,Patriot,285,2013,1,838
Holy Cross,Patriot,285,2014,1,838
Holy Cross,Patriot,285,2015,1,838
Holy Cross,Patriot,285,2016,1,838
Holy Cross,Patriot,285,2017,1,838
Holy Cross,Patriot,285,2018,1,838
Holy Cross,Patriot,285,2019,1,838
Holy Cross,Patriot,285,2020,1,838
Holy Cross,Patriot,285,2021,1,838
Holy Cross,Patriot,285,2022,1,838
Houston,C-USA,288,2013,1,24312
Houston,AAC,288,2014,1,823
Houston,AAC,288,2015,1,823
Houston,AAC,288,2016,1,823
Houston,AAC,288,2017,1,823
Houston,AAC,288,2018,1,823
Houston,AAC,288,2019,1,823
Houston,AAC,288,2020,1,823
Houston,AAC,288,2021,1,823
Houston,AAC,288,2022,1,823
Houston Baptist,GWC,287,2013,1,30156
Houston Baptist,Southland,287,2014,1,914
Houston Baptist,Southland,287,2015,1,914
Houston Baptist,Southland,287,2016,1,914
Houston Baptist,Southland,287,2017,1,914
Houston Baptist,Southland,287,2018,1,914
Houston Baptist,Southland,287,2019,1,914
Houston Baptist,Southland,287,2020,1,914
Houston Baptist,Southland,287,2021,1,914
Houston Baptist,Southland,287,2022,1,914
Illinois,Big Ten,301,2013,1,827
Illinois,Big Ten,301,2014,1,827
Illinois,Big Ten,301,2015,1,827
Illinois,Big Ten,301,2016,1,827
Illinois,Big Ten,301,2017,1,827
Illinois,Big Ten,301,2018,1,827
Illinois,Big Ten,301,2019,1,827
Illinois,Big Ten,301,2020,1,827
Illinois,Big Ten,301,2021,1,827
Illinois,Big Ten,301,2022,1,827
Illinois St.,MVC,299,2013,1,884
Illinois St.,MVC,299,2014,1,884
Illinois St.,MVC,299,2015,1,884
Illinois St.,MVC,299,2016,1,884
Illinois St.,MVC,299,2017,1,884
Illinois St.,MVC,299,2018,1,884
Illinois St.,MVC,299,2019,1,884
Illinois St.,MVC,299,2020,1,884
Illinois St.,MVC,299,2021,1,884
Illinois St.,MVC,299,2022,1,884
Indiana,Big Ten,306,2013,1,827
Indiana,Big Ten,306,2014,1,827
Indiana,Big Ten,306,2015,1,827
Indiana,Big Ten,306,2016,1,827
Indiana,Big Ten,306,2017,1,827
Indiana,Big Ten,306,2018,1,827
Indiana,Big Ten,306,2019,1,827
Indiana,Big Ten,306,2020,1,827
Indiana,Big Ten,306,2021,1,827
Indiana,Big Ten,306,2022,1,827
Indiana St.,MVC,305,2013,1,884
Indiana St.,MVC,305,2014,1,884
Indiana St.,MVC,305,2015,1,884
Indiana St.,MVC,305,2016,1,884
Indiana St.,MVC,305,2017,1,884
Indiana St.,MVC,305,2018,1,884
Indiana St.,MVC,305,2019,1,884
Indiana St.,MVC,305,2020,1,884
Indiana St.,MVC,305,2021,1,884
Indiana St.,MVC,305,2022,1,884
Iona,MAAC,310,2013,1,871
Iona,MAAC,310,2014,1,871
Iona,MAAC,310,2015,1,871
Iona,MAAC,310,2016,1,871
Iona,MAAC,310,2017,1,871
Iona,MAAC,310,2018,1,871
Iona,MAAC,310,2019,1,871
Iona,MAAC,310,2020,1,871
Iona,MAAC,310,2021,1,871
Iona,MAAC,310,2022,1,871
Iowa,Big Ten,312,2013,1,827
Iowa,Big Ten,312,2014,1,827
Iowa,Big Ten,312,2015,1,827
Iowa,Big Ten,312,2016,1,827
Iowa,Big Ten,312,2017,1,827
Iowa,Big Ten,312,2018,1,827
Iowa,Big Ten,312,2019,1,827
Iowa,Big Ten,312,2020,1,827
Iowa,Big Ten,312,2021,1,827
Iowa,Big Ten,312,2022,1,827
Jackson St.,SWAC,314,2013,1,916
Jackson St.,SWAC,314,2014,1,916
Jackson St.,SWAC,314,2015,1,916
Jackson St.,SWAC,314,2016,1,916
Jackson St.,SWAC,314,2017,1,916
Jackson St.,SWAC,314,2018,1,916
Jackson St.,SWAC,314,2019,1,916
Jackson St.,SWAC,314,2020,1,916
Jackson St.,SWAC,314,2021,1,916
Jackson St.,SWAC,314,2022,1,916
Jacksonville,ASUN,316,2013,1,920
Jacksonville,ASUN,316,2014,1,920
Jacksonville,ASUN,316,2015,1,920
Jacksonville,ASUN,316,2016,1,920
Jacksonville,ASUN,316,2017,1,920
Jacksonville,ASUN,316,2018,1,920
Jacksonville,ASUN,316,2019,1,920
Jacksonville,ASUN,316,2020,1,920
Jacksonville,ASUN,316,2021,1,920
Jacksonville,ASUN,316,2022,1,920
Jacksonville St.,OVC,315,2013,1,902
Jacksonville St.,OVC,315,2014,1,902
Jacksonville St.,OVC,315,2015,1,902
Jacksonville St.,OVC,315,2016,1,902
Jacksonville St.,OVC,315,2017,1,902
Jacksonville St.,OVC,315,2018,1,902
Jacksonville St.,OVC,315,2019,1,902
Jacksonville St.,OVC,315,2020,1,902
Jacksonville St.,OVC,315,2021,1,902
Jacksonville St.,OVC,315,2022,1,902
James Madison,CAA,317,2013,1,837
James Madison,CAA,317,2014,1,837
James Madison,CAA,317,2015,1,837
James Madison,CAA,317,2016,1,837
James Madison,CAA,317,2017,1,837
James Madison,CAA,317,2018,1,837
James Madison,CAA,317,2019,1,837
James Madison,CAA,317,2020,1,837
James Madison,CAA,317,2021,1,837
James Madison,CAA,317,2022,1,837
Kansas,Big 12,328,2013,1,25354
Kansas,Big 12,328,2014,1,25354
Kansas,Big 12,328,2015,1,25354
Kansas,Big 12,328,2016,1,25354
Kansas,Big 12,328,2017,1,25354
Kansas,Big 12,328,2018,1,25354
Kansas,Big 12,328,2019,1,25354
Kansas,Big 12,328,2020,1,25354
Kansas,Big 12,328,2021,1,25354
Kansas,Big 12,328,2022,1,25354
Kansas St.,Big 12,327,2013,1,25354
Kansas St.,Big 12,327,2014,1,25354
Kansas St.,Big 12,327,2015,1,25354
Kansas St.,Big 12,327,2016,1,25354
Kansas St.,Big 12,327,2017,1,25354
Kansas St.,Big 12,327,2018,1,25354
Kansas St.,Big 12,327,2019,1,25354
Kansas St.,Big 12,327,2020,1,25354
Kansas St.,Big 12,327,2021,1,25354
Kansas St.,Big 12,327,2022,1,25354
Kennesaw St.,ASUN,1157,2013,1,920
Kennesaw St.,ASUN,1157,2014,1,920
Kennesaw St.,ASUN,1157,2015,1,920
Kennesaw St.,ASUN,1157,2016,1,920
Kennesaw St.,ASUN,1157,2017,1,920
Kennesaw St.,ASUN,1157,2018,1,920
Kennesaw St.,ASUN,1157,2019,1,920
Kennesaw St.,ASUN,1157,2020,1,920
Kennesaw St.,ASUN,1157,2021,1,920
Kennesaw St.,ASUN,1157,2022,1,920
Kent St.,MAC,331,2013,1,875
Kent St.,MAC,331,2014,1,875
Kent St.,MAC,331,2015,1,875
Kent St.,MAC,331,2016,1,875
Kent St.,MAC,331,2017,1,875
Kent St.,MAC,331,2018,1,875
Kent St.,MAC,331,2019,1,875
Kent St.,MAC,331,2020,1,875
Kent St.,MAC,331,2021,1,875
Kent St.,MAC,331,2022,1,875
Kentucky,SEC,334,2013,1,911
Kentucky,SEC,334,2014,1,911
Kentucky,SEC,334,2015,1,911
Kentucky,SEC,334,2016,1,911
Kentucky,SEC,334,2017,1,911
Kentucky,SEC,334,2018,1,911
Kentucky,SEC,334,2019,1,911
Kentucky,SEC,334,2020,1,911
Kentucky,SEC,334,2021,1,911
Kentucky,SEC,334,2022,1,911
La Salle,Atlantic 10,340,2013,1,820
La Salle,Atlantic 10,340,2014,1,820
La Salle,Atlantic 10,340,2015,1,820
La Salle,Atlantic 10,340,2016,1,820
La Salle,Atlantic 10,340,2017,1,820
La Salle,Atlantic 10,340,2018,1,820
La Salle,Atlantic 10,340,2019,1,820
La Salle,Atlantic 10,340,2020,1,820
La Salle,Atlantic 10,340,2021,1,820
La Salle,Atlantic 10,340,2022,1,820
La.-Monroe,Sun Belt,498,2013,1,818
La.-Monroe,Sun Belt,498,2014,1,818
La.-Monroe,Sun Belt,498,2015,1,818
La.-Monroe,Sun Belt,498,2016,1,818
La.-Monroe,Sun Belt,498,2017,1,818
La.-Monroe,Sun Belt,498,2018,1,818
La.-Monroe,Sun Belt,498,2019,1,818
La.-Monroe,Sun Belt,498,2020,1,818
Lafayette,Patriot,342,2013,1,838
Lafayette,Patriot,342,2014,1,838
Lafayette,Patriot,342,2015,1,838
Lafayette,Patriot,342,2016,1,838
Lafayette,Patriot,342,2017,1,838
Lafayette,Patriot,342,2018,1,838
Lafayette,Patriot,342,2019,1,838
Lafayette,Patriot,342,2020,1,838
Lafayette,Patriot,342,2021,1,838
Lafayette,Patriot,342,2022,1,838
Lamar University,Southland,346,2013,1,914
Lamar University,Southland,346,2014,1,914
Lamar University,Southland,346,2015,1,914
Lamar University,Southland,346,2016,1,914
Lamar University,Southland,346,2017,1,914
Lamar University,Southland,346,2018,1,914
Lamar University,Southland,346,2019,1,914
Lamar University,Southland,346,2020,1,914
Lamar University,Southland,346,2021,1,914
Lamar University,Southland,346,2022,1,914
Lehigh,Patriot,352,2013,1,838
Lehigh,Patriot,352,2014,1,838
Lehigh,Patriot,352,2015,1,838
Lehigh,Patriot,352,2016,1,838
Lehigh,Patriot,352,2017,1,838
Lehigh,Patriot,352,2018,1,838
Lehigh,Patriot,352,2019,1,838
Lehigh,Patriot,352,2020,1,838
Lehigh,Patriot,352,2021,1,838
Lehigh,Patriot,352,2022,1,838
Liberty,Big South,355,2013,1,826
Liberty,Big South,355,2014,1,826
Liberty,Big South,355,2015,1,826
Liberty,Big South,355,2016,1,826
Liberty,Big South,355,2017,1,826
Liberty,Big South,355,2018,1,826
Liberty,ASUN,355,2019,1,920
Liberty,ASUN,355,2020,1,920
Liberty,ASUN,355,2021,1,920
Liberty,ASUN,355,2022,1,920
Lipscomb,ASUN,28600,2013,1,920
Lipscomb,ASUN,28600,2014,1,920
Lipscomb,ASUN,28600,2015,1,920
Lipscomb,ASUN,28600,2016,1,920
Lipscomb,ASUN,28600,2017,1,920
Lipscomb,ASUN,28600,2018,1,920
Lipscomb,ASUN,28600,2019,1,920
Lipscomb,ASUN,28600,2020,1,920
Lipscomb,ASUN,28600,2021,1,920
Lipscomb,ASUN,28600,2022,1,920
Little Rock,Sun Belt,32,2013,1,818
Little Rock,Sun Belt,32,2014,1,818
Little Rock,Sun Belt,32,2015,1,818
Little Rock,Sun Belt,32,2016,1,818
Little Rock,Sun Belt,32,2017,1,818
Little Rock,Sun Belt,32,2018,1,818
Little Rock,Sun Belt,32,2019,1,818
Little Rock,Sun Belt,32,2020,1,818
Little Rock,Sun Belt,32,2021,1,818
Little Rock,Sun Belt,32,2022,1,818
LIU,NEC,361,2013,1,846
LIU,NEC,361,2014,1,846
LIU,NEC,361,2015,1,846
LIU,NEC,361,2016,1,846
LIU,NEC,361,2017,1,846
LIU,NEC,361,2018,1,846
LIU,NEC,361,2019,1,846
LIU,NEC,361,2020,1,846
LIU,NEC,361,2021,1,846
LIU,NEC,361,2022,1,846
LMU (CA),WCC,370,2013,1,922
LMU (CA),WCC,370,2014,1,922
LMU (CA),WCC,370,2015,1,922
LMU (CA),WCC,370,2016,1,922
LMU (CA),WCC,370,2017,1,922
LMU (CA),WCC,370,2018,1,922
LMU (CA),WCC,370,2019,1,922
LMU (CA),WCC,370,2020,1,922
LMU (CA),WCC,370,2021,1,922
LMU (CA),WCC,370,2022,1,922
Long Beach St.,Big West,99,2013,1,904
Long Beach St.,Big West,99,2014,1,904
Long Beach St.,Big West,99,2015,1,904
Long Beach St.,Big West,99,2016,1,904
Long Beach St.,Big West,99,2017,1,904
Long Beach St.,Big West,99,2018,1,904
Long Beach St.,Big West,99,2019,1,904
Long Beach St.,Big West,99,2020,1,904
Long Beach St.,Big West,99,2021,1,904
Long Beach St.,Big West,99,2022,1,904
Longwood,Big South,363,2013,1,826
Longwood,Big South,363,2014,1,826
Longwood,Big South,363,2015,1,826
Longwood,Big South,363,2016,1,826
Longwood,Big South,363,2017,1,826
Longwood,Big South,363,2018,1,826
Longwood,Big South,363,2019,1,826
Longwood,Big South,363,2020,1,826
Longwood,Big South,363,2021,1,826
Longwood,Big South,363,2022,1,826
Louisiana,Sun Belt,671,2013,1,818
Louisiana,Sun Belt,671,2014,1,818
Louisiana,Sun Belt,671,2015,1,818
Louisiana,Sun Belt,671,2016,1,818
Louisiana,Sun Belt,671,2017,1,818
Louisiana,Sun Belt,671,2018,1,818
Louisiana,Sun Belt,671,2019,1,818
Louisiana,Sun Belt,671,2020,1,818
Louisiana,Sun Belt,671,2021,1,818
Louisiana,Sun Belt,671,2022,1,818
Louisiana Tech,WAC,366,2013,1,923
Louisiana Tech,C-USA,366,2014,1,24312
Louisiana Tech,C-USA,366,2015,1,24312
Louisiana Tech,C-USA,366,2016,1,24312
Louisiana Tech,C-USA,366,2017,1,24312
Louisiana Tech,C-USA,366,2018,1,24312
Louisiana Tech,C-USA,366,2019,1,24312
Louisiana Tech,C-USA,366,2020,1,24312
Louisiana Tech,C-USA,366,2021,1,24312
Louisiana Tech,C-USA,366,2022,1,24312
Louisville,AAC,367,2013,1,823
Louisville,AAC,367,2014,1,823
Louisville,ACC,367,2015,1,821
Louisville,ACC,367,2016,1,821
Louisville,ACC,367,2017,1,821
Louisville,ACC,367,2018,1,821
Louisville,ACC,367,2019,1,821
Louisville,ACC,367,2020,1,821
Louisville,ACC,367,2021,1,821
Louisville,ACC,367,2022,1,821
LSU,SEC,365,2013,1,911
LSU,SEC,365,2014,1,911
LSU,SEC,365,2015,1,911
LSU,SEC,365,2016,1,911
LSU,SEC,365,2017,1,911
LSU,SEC,365,2018,1,911
LSU,SEC,365,2019,1,911
LSU,SEC,365,2020,1,911
LSU,SEC,365,2021,1,911
LSU,SEC,365,2022,1,911
Maine,America East,380,2013,1,845
Maine,America East,380,2014,1,845
Maine,America East,380,2015,1,845
Maine,America East,380,2016,1,845
Maine,America East,380,2017,1,845
Maine,America East,380,2018,1,845
Maine,America East,380,2019,1,845
Maine,America East,380,2020,1,845
Maine,America East,380,2021,1,845
Maine,America East,380,2022,1,845
Manhattan,MAAC,381,2013,1,871
Manhattan,MAAC,381,2014,1,871
Manhattan,MAAC,381,2015,1,871
Manhattan,MAAC,381,2016,1,871
Manhattan,MAAC,381,2017,1,871
Manhattan,MAAC,381,2018,1,871
Manhattan,MAAC,381,2019,1,871
Manhattan,MAAC,381,2020,1,871
Manhattan,MAAC,381,2021,1,871
Manhattan,MAAC,381,2022,1,871
Marist,MAAC,386,2013,1,871
Marist,MAAC,386,2014,1,871
Marist,MAAC,386,2015,1,871
Marist,MAAC,386,2016,1,871
Marist,MAAC,386,2017,1,871
Marist,MAAC,386,2018,1,871
Marist,MAAC,386,2019,1,871
Marist,MAAC,386,2020,1,871
Marist,MAAC,386,2021,1,871
Marist,MAAC,386,2022,1,871
Marshall,C-USA,388,2013,1,24312
Marshall,C-USA,388,2014,1,24312
Marshall,C-USA,388,2015,1,24312
Marshall,C-USA,388,2016,1,24312
Marshall,C-USA,388,2017,1,24312
Marshall,C-USA,388,2018,1,24312
Marshall,C-USA,388,2019,1,24312
Marshall,C-USA,388,2020,1,24312
Marshall,C-USA,388,2021,1,24312
Marshall,C-USA,388,2022,1,24312
Maryland,ACC,392,2013,1,821
Maryland,ACC,392,2014,1,821
Maryland,Big Ten,392,2015,1,827
Maryland,Big Ten,392,2016,1,827
Maryland,Big Ten,392,2017,1,827
Maryland,Big Ten,392,2018,1,827
Maryland,Big Ten,392,2019,1,827
Maryland,Big Ten,392,2020,1,827
Maryland,Big Ten,392,2021,1,827
Maryland,Big Ten,392,2022,1,827
Massachusetts,Atlantic 10,400,2013,1,820
Massachusetts,Atlantic 10,400,2014,1,820
Massachusetts,Atlantic 10,400,2015,1,820
Massachusetts,Atlantic 10,400,2016,1,820
Massachusetts,Atlantic 10,400,2017,1,820
Massachusetts,Atlantic 10,400,2018,1,820
Massachusetts,Atlantic 10,400,2019,1,820
Massachusetts,Atlantic 10,400,2020,1,820
Massachusetts,Atlantic 10,400,2021,1,820
Massachusetts,Atlantic 10,400,2022,1,820
McNeese,Southland,402,2013,1,914
McNeese,Southland,402,2014,1,914
McNeese,Southland,402,2015,1,914
McNeese,Southland,402,2016,1,914
McNeese,Southland,402,2017,1,914
McNeese,Southland,402,2018,1,914
McNeese,Southland,402,2019,1,914
McNeese,Southland,402,2020,1,914
McNeese,Southland,402,2021,1,914
McNeese,Southland,402,2022,1,914
Memphis,C-USA,404,2013,1,24312
Memphis,AAC,404,2014,1,823
Memphis,AAC,404,2015,1,823
Memphis,AAC,404,2016,1,823
Memphis,AAC,404,2017,1,823
Memphis,AAC,404,2018,1,823
Memphis,AAC,404,2019,1,823
Memphis,AAC,404,2020,1,823
Memphis,AAC,404,2021,1,823
Memphis,AAC,404,2022,1,823
Mercer,ASUN,406,2013,1,920
Mercer,ASUN,406,2014,1,920
Mercer,SoCon,406,2015,1,912
Mercer,SoCon,406,2016,1,912
Mercer,SoCon,406,2017,1,912
Mercer,SoCon,406,2018,1,912
Mercer,SoCon,406,2019,1,912
Mercer,SoCon,406,2020,1,912
Mercer,SoCon,406,2021,1,912
Mercer,SoCon,406,2022,1,912
Merrimack,NEC,410,2020,1,846
Merrimack,NEC,410,2021,1,846
Merrimack,NEC,410,2022,1,846
Miami (FL),ACC,415,2013,1,821
Miami (FL),ACC,415,2014,1,821
Miami (FL),ACC,415,2015,1,821
Miami (FL),ACC,415,2016,1,821
Miami (FL),ACC,415,2017,1,821
Miami (FL),ACC,415,2018,1,821
Miami (FL),ACC,415,2019,1,821
Miami (FL),ACC,415,2020,1,821
Miami (FL),ACC,415,2021,1,821
Miami (FL),ACC,415,2022,1,821
Miami (OH),MAC,414,2013,1,875
Miami (OH),MAC,414,2014,1,875
Miami (OH),MAC,414,2015,1,875
Miami (OH),MAC,414,2016,1,875
Miami (OH),MAC,414,2017,1,875
Miami (OH),MAC,414,2018,1,875
Miami (OH),MAC,414,2019,1,875
Miami (OH),MAC,414,2020,1,875
